label,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999987,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999987,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999987,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999987,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999992,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999987,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,1,1,1,3,3,1,-0.50000000000000011,1.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,-1,-1
u_3,2,1,1,4,9,1,-0.34999999999999987,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,2,0,0,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.47115384615384609,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
u_3,3,1,1,5,9,2,-0.4711538461538462,0.9,0.888888888888889,1.0,0.8333333333333334,1,1,1,2,0,1,0,0,0,1,-1
