id,trust_value,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
Route59861.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route41490.0,0.8333333333329997,18,0,6,24,44,3,-0.1524974394528436,0.8527103331451158,0.9066080977845684,0.7000000000000001,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building6781.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341879,0.7576388888888889,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route40271.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053375,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route29661.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053375,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building10643.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301588,0.9761904761904762,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet2953.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Building20115.0,0.8333333333329997,13,0,9,22,40,3,-0.2596583812374405,0.8800831443688586,0.8040343915343916,0.9814814814814816,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route60178.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route61732.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Building25486.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726424,0.7787301587301587,0.9761904761904762,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building7109.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341879,0.7576388888888891,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building4236.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route19250.0,0.6,11,0,4,15,26,4,0.028859818533725608,0.7857142857142857,0.7933333333333333,0.7666666666666666,0,3,2,0,3,2,0,0,0,0,3,-1.0
Route29234.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593406,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route48154.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet18400.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666668,0.7777777777777778,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building3280.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet7493.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777777,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building1788.0,0.75,41,0,25,66,145,4,0.048150799757725536,0.8523407443999376,0.8410060906022793,0.8704761904761904,0,5,5,0,5,5,0,0,0,0,5,-1.0
Route56635.0,0.8,16,0,6,22,47,3,-0.21638561356353986,0.7762311762311762,0.7667236467236468,0.7999999999999999,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet1561.1,0.625,23,0,14,37,70,4,-0.2987158311614552,0.8566974537562773,0.8419335850282144,0.880952380952381,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet1561.2,0.9090909090910002,10,0,6,16,24,2,-0.4467670516087703,0.8803571428571428,0.9085714285714286,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet1561.3,0.8,4,0,2,6,8,2,-0.4402254531628119,0.8277777777777776,0.825,0.8333333333333333,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route40379.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053375,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet7149.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777777,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route30828.0,0.8,7,0,4,11,18,3,-0.2668800507329065,0.8622222222222223,0.7703703703703703,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building3712.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building2395.0,0.8333333333329997,25,0,16,41,86,4,-0.08924339212946972,0.8604424664602683,0.8312929996560028,0.9041666666666666,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route54130.0,0.8,10,0,5,15,28,3,-0.30350478970616546,0.8461538461538461,0.7792022792022792,0.9666666666666668,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building10115.0,0.8333333333329997,7,0,3,10,16,2,-0.4646766902382152,0.8734567901234568,0.8379629629629629,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building20105.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341879,0.7576388888888891,0.9666666666666666,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building20615.0,0.923076923077,20,0,16,36,61,3,-0.44983615839755225,0.9240753587337436,0.8689107485446158,0.9895833333333334,0,2,2,0,2,2,0,0,0,0,2,2.779634161834545
Route13243.0,0.333333333333,27,0,11,38,85,4,0.17239552181431012,0.7957421273210746,0.8073106830191851,0.7683982683982684,0,3,3,0,3,3,0,0,0,0,3,-1.0
Building6795.0,0.75,9,0,5,14,22,2,-0.4707096267914852,0.9063116370808678,0.8685897435897436,0.9666666666666668,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route46625.0,0.9090909090910002,40,0,19,59,147,4,0.01903361347712377,0.8229214981049592,0.8412922890010259,0.7852130325814537,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route29858.0,0.8333333333329997,9,0,6,15,26,3,-0.27220742115409513,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building10653.0,0.75,15,0,11,26,46,3,-0.347564004550536,0.8961074481074482,0.8263823478109191,0.9848484848484848,0,2,2,0,2,2,0,0,0,0,2,2.54134524284242
Building24485.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726424,0.7787301587301588,0.9761904761904762,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet2220.3,0.928571428571,13,0,6,19,30,2,-0.4071903765568685,0.8725490196078431,0.9291101055806938,0.75,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet2220.2,0.8666666666670001,28,0,15,43,77,3,-0.35953510583311593,0.8714582631165039,0.9097394755003452,0.7999999999999999,0,2,2,0,2,2,0,0,0,0,2,2.68615620274612
RouteSet2220.1,0.8181818181820002,39,0,24,63,125,4,-0.21498882251928655,0.8805491021865289,0.8908015411389231,0.8638888888888889,0,3,3,0,3,3,0,0,0,0,3,2.514125654112457
RouteSet13930.1,0.25,3,0,1,4,5,2,-0.4082482904638631,0.8333333333333333,0.8888888888888888,0.6666666666666666,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route34327.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route38042.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building1587.0,0.8333333333329997,25,0,16,41,86,4,-0.08924339212946969,0.8604424664602682,0.8312929996560028,0.9041666666666668,0,3,3,0,3,3,0,0,0,0,3,-1.0
Building4406.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route56939.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
RouteSet4820.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
RouteSet22933.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666668,0.7777777777777778,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet10014.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Route39608.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet1150.4,0.941176470588,16,0,6,22,36,2,-0.37646735852546254,0.8759740259740258,0.9419642857142856,0.6999999999999998,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building4324.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet1150.1,0.7777777777779998,45,0,23,68,150,4,-0.002662809653131656,0.8527496420494054,0.8699751204725406,0.8190476190476192,0,3,3,0,3,3,0,0,0,0,3,2.3153678683057306
RouteSet1150.2,0.7777777777779998,36,0,16,52,107,4,-0.10868164980664786,0.8461728408793185,0.8849480717463173,0.7589285714285714,0,3,3,0,3,3,0,0,0,0,3,2.3997502132789217
RouteSet1150.3,0.8181818181820002,27,0,11,38,71,3,-0.2386208148988484,0.8563087973557081,0.9076444802290212,0.7303030303030303,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route58709.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route61584.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Building2547.0,0.8333333333329997,13,0,9,22,40,3,-0.2596583812374405,0.8800831443688586,0.8040343915343916,0.9814814814814816,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building9954.0,0.8333333333329997,20,0,13,33,67,4,-0.14587410844813434,0.8392926070345426,0.7974423237581132,0.9055555555555554,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route41670.0,0.9,32,0,16,48,115,4,-0.004771009783276718,0.8283593481123,0.8445325293192629,0.7970238095238095,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route58688.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route41805.0,0.8333333333329997,9,0,6,15,26,3,-0.27220742115409513,0.8910910518053375,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route19245.0,0.8125,66,0,26,92,213,4,0.1462463806853356,0.7974027851696519,0.8255580384316521,0.7270146520146519,0,6,6,0,6,6,0,0,0,0,6,-1.0
Building23773.0,0.8333333333329997,11,0,7,18,32,3,-0.32548818321193435,0.8600373482726423,0.7787301587301587,0.9761904761904762,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building1162.0,0.8333333333329997,37,0,19,56,127,4,0.08980478133424856,0.8337282653278935,0.8517938445154983,0.7994987468671679,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route38800.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route9146.0,0.769230769231,66,0,18,84,164,5,0.19772143304460404,0.8062209799413981,0.8647701840146599,0.6078042328042328,0,5,6,0,5,6,0,0,0,0,5,3.2521925469952824
Building7129.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341882,0.7576388888888891,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route19291.0,0.923076923077,48,0,23,71,166,4,0.02631948995436278,0.8273043929023393,0.8523175861868678,0.7761904761904763,0,4,4,0,4,4,0,0,0,0,4,-1.0
Building9366.0,0.8333333333329997,12,0,6,18,34,3,-0.3865944054094333,0.8250615397674222,0.7599435917617736,0.9444444444444444,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building31413.0,0.8333333333329997,7,0,3,10,16,2,-0.4646766902382152,0.8734567901234568,0.8379629629629629,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route59382.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Building24162.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341882,0.7576388888888889,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet31377.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777777,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route57361.0,0.75,8,0,3,11,20,3,-0.2836151978254699,0.8011111111111111,0.7396825396825397,0.9444444444444444,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route48279.0,0.8333333333329997,13,0,7,20,40,3,-0.2610558166115027,0.8278677462887989,0.7746794871794872,0.9190476190476192,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route61706.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
RouteSet20840.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Route974.0,0.769230769231,37,0,19,56,131,4,-0.03748093833967419,0.8508170730212611,0.8888805811369794,0.7786967418546366,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route25866.0,0.8333333333329997,45,0,18,63,124,4,-0.07613749960253975,0.861330664556471,0.9160741615287068,0.7275132275132276,0,3,2,0,3,2,0,0,0,0,3,-1.0
Building23465.0,0.8333333333329997,15,0,7,22,45,4,-0.2509822027316705,0.7899470899470901,0.7611111111111112,0.8476190476190475,0,3,3,0,3,3,0,0,0,0,3,-1.0
RouteSet12201.1,0.875,7,0,6,13,18,2,-0.5,0.93006993006993,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Building1170.0,0.8333333333329997,175,0,63,238,674,6,0.3588273888431935,0.8131070357880138,0.8620979688530946,0.6777987444654112,0,5,5,0,5,5,0,0,0,0,5,-1.0
Building23459.0,0.428571428571,6,0,4,10,13,2,-0.52704627669473,0.9012345679012346,0.8222222222222222,1.0,0,1,1,0,1,0,0,0,0,0,1,3.198760068515196
Building20175.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341879,0.7576388888888889,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route56990.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet22923.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Building2367.0,0.8333333333329997,27,0,17,44,93,4,-0.09276502317210993,0.8616559898689641,0.8429951627320048,0.8901960784313725,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route30654.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet25326.1,0.8333333333329997,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714285,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
RouteSet10092.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666668,0.7777777777777777,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet10699.1,0.8333333333329997,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714285,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Route12094.0,0.5,118,0,55,173,423,6,0.08800635280177127,0.8168673712889603,0.8318036677909619,0.7850937950937954,0,4,4,0,4,4,0,0,0,0,4,-1.0
Route34026.0,0.714285714286,21,0,8,29,54,4,-0.08747015275812843,0.8398809523809524,0.8841666666666667,0.7291666666666667,0,3,2,0,3,2,0,0,0,0,3,-1.0
RouteSet12261.1,0.8333333333329997,5,0,4,9,12,2,-0.5000000000000001,0.9047619047619048,0.8285714285714286,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Building5937.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building4198.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet9231.1,0.75,3,0,2,5,6,2,-0.5,0.8666666666666666,0.7777777777777777,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route58715.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building3902.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route30633.0,0.8,7,0,4,11,18,3,-0.2668800507329065,0.8622222222222223,0.7703703703703703,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route47404.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route38633.0,0.5,5,0,1,6,9,3,-0.4264014327112209,0.7666666666666666,0.7916666666666666,0.6666666666666666,0,2,1,0,1,0,0,0,0,0,2,-1.0
Route57268.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building9336.0,0.8333333333329997,18,0,10,28,58,4,-0.12519747268523473,0.8207726429948652,0.7820114525996881,0.8866666666666667,0,3,3,0,3,3,0,0,0,0,3,-1.0
Route39386.0,0.75,8,0,3,11,20,3,-0.2836151978254699,0.8011111111111111,0.7396825396825397,0.9444444444444444,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building1178.0,0.8333333333329997,39,0,21,60,135,5,0.10643762865504088,0.8429997697984357,0.8564871112534606,0.8185941043083899,0,4,4,0,4,4,0,0,0,0,4,-1.0
Building10637.0,0.8333333333329997,12,0,6,18,34,3,-0.3865944054094333,0.8250615397674222,0.7599435917617736,0.9444444444444444,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route48291.0,0.8,7,0,4,11,18,3,-0.2668800507329065,0.8622222222222222,0.7703703703703705,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building23342.0,0.4,4,0,2,6,7,2,-0.5477225575051661,0.8400000000000001,0.7333333333333334,1.0,0,1,1,0,1,0,0,0,0,0,1,3.123411762307297
RouteSet1529.10,0.916666666667,11,0,4,15,24,2,-0.3738796817453384,0.8606593406593407,0.919080919080919,0.7,0,1,1,0,1,0,0,0,0,0,1,2.8532881044686347
Route37422.0,0.8333333333329997,12,0,6,18,32,3,-0.20392509677383266,0.8497899159663864,0.8587662337662337,0.8333333333333334,0,2,1,0,2,0,0,0,0,0,2,-1.0
RouteSet21312.3,0.666666666667,2,0,1,3,3,1,-0.5000000000000001,1.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet3392.2,0.9090909090910002,10,0,6,16,24,2,-0.4467670516087703,0.8803571428571428,0.9085714285714286,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet12269.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
RouteSet3392.1,0.7777777777779998,19,0,13,32,57,3,-0.3342189362070125,0.8860549428104575,0.8694960440316478,0.9102564102564104,0,2,2,0,2,2,0,0,0,0,2,2.6421726772015055
Route27928.0,0.8333333333329997,12,0,6,18,32,3,-0.20392509677383266,0.8497899159663865,0.8587662337662337,0.8333333333333334,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route57212.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route31500.0,0.8333333333329997,15,0,6,21,38,3,-0.17127941335154098,0.8463345864661654,0.8876208378088076,0.75,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building9340.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341882,0.7576388888888889,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route46718.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building4486.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building19227.0,0.8333333333329997,23,0,14,37,78,4,-0.056782796914880536,0.8466757170704541,0.8188026885395306,0.8904761904761905,0,3,3,0,3,3,0,0,0,0,3,-1.0
Building10627.0,0.8333333333329997,12,0,6,18,34,3,-0.3865944054094333,0.8250615397674222,0.7599435917617736,0.9444444444444444,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet17710.2,0.9090909090910002,10,0,6,16,24,2,-0.4467670516087703,0.8803571428571428,0.9085714285714286,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building11654.0,0.8333333333329997,30,0,15,45,105,4,0.08832995619860505,0.8161555725784975,0.8112114106117105,0.8257142857142857,0,3,3,0,3,3,0,0,0,0,3,-1.0
Building6615.0,0.8333333333329997,13,0,9,22,40,3,-0.25965838123744056,0.8800831443688586,0.8040343915343914,0.9814814814814816,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route34054.0,0.8333333333329997,15,0,6,21,38,3,-0.171279413351541,0.8463345864661654,0.8876208378088076,0.75,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route59451.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
RouteSet9996.1,0.8333333333329997,5,0,4,9,12,2,-0.5,0.9047619047619048,0.8285714285714286,1.0,0,1,1,0,1,0,0,0,0,0,1,3.263904326937052
Building20652.0,0.8571428571430002,14,0,10,24,43,3,-0.3048738502209965,0.8883807014241797,0.8153402153402154,0.9833333333333334,0,2,2,0,2,2,0,0,0,0,2,2.486058865467901
Building4186.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777778,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Building23285.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341879,0.7576388888888891,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet6595.1,0.4,27,0,13,40,86,4,-0.05569283502066428,0.8293007278669041,0.8557541647410929,0.7743589743589745,0,3,3,0,3,3,0,0,0,0,3,-1.0
RouteSet6595.2,0.7777777777779998,22,0,11,33,61,3,-0.2459815703304773,0.8545047545047544,0.8878177378177378,0.7878787878787878,0,2,2,0,2,2,0,0,0,0,2,2.5511132909625496
RouteSet6595.3,0.928571428571,13,0,6,19,30,2,-0.4071903765568685,0.8725490196078431,0.9291101055806938,0.75,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route41817.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Route59264.0,0.666666666667,3,0,0,3,2,2,-1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,-1.0
Route56268.0,0.8,12,0,5,17,32,3,-0.2613931547729367,0.8220238095238096,0.8168831168831171,0.8333333333333334,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building7189.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234196,0.8380341880341882,0.7576388888888889,0.9666666666666668,0,2,2,0,2,2,0,0,0,0,2,-1.0
Route54496.0,0.75,5,0,2,7,10,3,-0.3227486121839514,0.8166666666666668,0.725,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building7329.0,0.8333333333329997,9,0,5,14,24,3,-0.3639372626234195,0.8380341880341882,0.7576388888888889,0.9666666666666666,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building18160.0,0.8333333333329997,9,0,4,13,23,3,-0.4157352205693533,0.8078703703703703,0.7743055555555556,0.875,0,2,2,0,2,2,0,0,0,0,2,-1.0
RouteSet9036.1,0.6,6,0,3,9,15,2,-0.412973796208402,0.8796296296296297,0.8472222222222223,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet20119.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Route28200.0,0.916666666667,54,0,21,75,183,4,0.015418532729584312,0.8353141751018395,0.8774886745506963,0.7288737717309146,0,3,3,0,3,3,0,0,0,0,3,2.1984562549688302
Building1548.0,0.75,19,0,14,33,61,3,-0.2203661222065396,0.9042103729603729,0.8574851074851074,0.9642857142857144,0,2,2,0,2,2,0,0,0,0,2,2.533861476138892
Building18289.0,0.8333333333329997,7,0,3,10,16,2,-0.4646766902382152,0.8734567901234568,0.8379629629629631,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,1,-1.0
RouteSet3166.1,0.875,7,0,6,13,18,2,-0.5,0.9300699300699301,0.8701298701298701,1.0,0,1,1,0,1,0,0,0,0,0,1,3.3501225559829577
Building18277.0,0.8333333333329997,12,0,6,18,34,3,-0.3865944054094333,0.8250615397674219,0.7599435917617736,0.9444444444444444,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building31748.0,0.8333333333329997,7,0,3,10,16,2,-0.4646766902382152,0.8734567901234569,0.8379629629629631,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route38231.0,0.923076923077,23,0,20,43,82,3,-0.3109621290357942,0.9566345385160716,0.9172113917125004,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
Building18275.0,0.8333333333329997,23,0,14,37,78,4,-0.056782796914880564,0.8466757170704537,0.8188026885395306,0.8904761904761905,0,3,3,0,3,3,0,0,0,0,3,-1.0
Building1516.0,0.8333333333329997,32,0,20,52,111,4,-0.0045230114585787145,0.8648586092320107,0.8455661605030469,0.8947619047619048,0,3,3,0,3,3,0,0,0,0,3,2.311210260545147
Building12145.0,0.8333333333329997,13,0,9,22,40,3,-0.25965838123744045,0.8800831443688586,0.8040343915343916,0.9814814814814814,0,2,2,0,2,2,0,0,0,0,2,-1.0
Building4178.0,0.75,3,0,1,4,4,2,-0.5773502691896258,0.7777777777777777,0.6666666666666666,1.0,0,1,1,0,1,0,0,0,0,0,1,-1.0
Route40298.0,0.8333333333329997,9,0,6,15,26,3,-0.2722074211540951,0.8910910518053374,0.8094093406593407,1.0,0,2,1,0,2,0,0,0,0,0,2,-1.0
