id,trust_value,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
Route37957.0,0.75,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building4306.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route30967.0,0.75,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route33404.0,0.666666666667,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building19349.0,0.4,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet11599.1,0.833333333333,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route6772.0,0.8,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building20820.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route30952.0,0.8,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route12981.0,0.833333333333,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building24460.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route49493.0,0.8,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route59941.0,0.666666666667,4,2,3,9,13,4,0.18446619684300003,0.6222222222222222,0.725,0.4166666666666666,0,2,3,3,2,3,3,0,0,0,2,-1.0
Route23028.0,0.8571428571430001,7,4,5,16,28,6,0.46857566400399997,0.5212121212121212,0.5714285714285714,0.43333333333333335,0,4,5,6,4,5,6,0,0,0,4,-1.0
Route983.0,0.833333333333,4,3,3,10,13,5,0.348815787635,0.6222222222222221,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
Route34324.0,0.666666666667,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route50260.0,0.75,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building6137.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet4790.1,0.6,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet4790.2,0.909090909091,5,2,3,10,17,4,0.0351125404833,0.6142857142857142,0.6599999999999999,0.5,0,2,3,3,2,3,3,0,0,0,2,-1.0
Building3350.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route12132.0,0.666666666667,4,3,3,10,13,5,0.348815787635,0.6222222222222221,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
Route40933.0,0.8571428571430001,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route54443.0,0.75,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building23807.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route25801.0,0.75,4,3,3,10,13,5,0.348815787635,0.6222222222222222,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
RouteSet17233.6,0.666666666667,8,4,5,17,34,5,0.339451429114,0.5170634920634921,0.5464285714285715,0.4583333333333333,0,3,4,4,3,4,4,0,0,0,3,-1.0
Route13012.0,0.928571428571,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet8487.1,0.833333333333,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building2901.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route59898.0,0.666666666667,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
RouteSet24154.1,0.833333333333,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building20828.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building7569.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route59663.0,0.666666666667,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building7359.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route30856.0,0.8,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet9384.1,0.833333333333,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
RouteSet3054.2,0.909090909091,5,2,3,10,17,4,0.0351125404833,0.6142857142857142,0.6599999999999999,0.5,0,2,3,3,2,3,3,0,0,0,2,-1.0
RouteSet3054.1,0.6,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building3886.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building21328.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building3856.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route48575.0,0.8,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route49531.0,0.833333333333,4,3,3,10,13,5,0.348815787635,0.6222222222222222,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
Building31427.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route48294.0,0.833333333333,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building3740.0,0.5,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route57376.0,0.75,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route18419.0,0.833333333333,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building24777.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building5557.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route29229.0,0.833333333333,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building23627.0,0.4,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route58718.0,0.75,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building6405.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route54127.0,0.8,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route26439.0,0.666666666667,4,3,3,10,13,5,0.348815787635,0.6222222222222222,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
Building4916.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building9816.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet1730.1,0.875,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route51553.0,0.833333333333,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building23277.0,0.4,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet10030.5,0.33333333333299997,10,4,6,20,44,5,0.360759375171,0.5055555555555556,0.5183333333333333,0.48,0,4,4,5,4,4,5,0,0,0,4,-1.0
Building25281.0,0.4,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building4958.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet8292.1,0.75,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route29725.0,0.833333333333,7,4,5,16,28,6,0.46857566400399997,0.5212121212121211,0.5714285714285714,0.4333333333333333,0,4,5,6,4,5,6,0,0,0,4,-1.0
Building4092.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet949.2,0.909090909091,5,3,3,11,17,5,0.185369499466,0.6142857142857142,0.6599999999999999,0.5,0,2,3,4,2,3,4,0,0,0,2,-1.0
Building3868.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route31155.0,0.75,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route53398.0,0.75,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route31710.0,0.8,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route45351.0,0.714285714286,10,4,7,21,43,5,0.37081067798699996,0.4730654761904762,0.5102380952380953,0.4111111111111112,0,5,5,6,5,5,6,0,0,0,5,-1.0
Route21837.0,0.909090909091,7,5,5,17,28,7,0.409047994052,0.5212121212121212,0.5714285714285714,0.43333333333333335,0,4,5,6,4,5,6,0,0,0,4,-1.0
Building3264.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building11564.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building3084.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet12259.1,0.777777777778,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet11646.1,0.833333333333,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route22434.0,0.833333333333,6,4,4,14,21,6,0.230089496654,0.5888888888888889,0.6611111111111111,0.4444444444444444,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet12259.2,0.777777777778,5,3,3,11,17,5,0.185369499466,0.6142857142857142,0.6599999999999999,0.5,0,2,3,4,2,3,4,0,0,0,2,-1.0
Route46729.0,0.833333333333,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building1493.0,0.4,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet2829.4,0.75,9,5,5,19,36,6,0.284749140678,0.5195970695970696,0.5283068783068783,0.5,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet2829.5,0.95,11,5,6,22,47,5,0.32274867988,0.4926587301587302,0.4893217893217894,0.5,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet1566.1,0.75,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet18273.3,0.666666666667,6,3,4,13,24,4,0.206756116241,0.5592592592592592,0.6055555555555555,0.4666666666666666,0,2,3,3,2,3,3,0,0,0,2,-1.0
RouteSet2829.1,0.6,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet2829.2,0.666666666667,5,3,3,11,17,5,0.185369499466,0.6142857142857142,0.6599999999999999,0.5,0,2,3,4,2,3,4,0,0,0,2,-1.0
RouteSet2829.3,0.8666666666670001,7,4,4,15,26,6,0.20234573055,0.5561904761904761,0.5802721088435374,0.5,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet1605.5,0.666666666667,9,5,5,19,36,6,0.284749140678,0.5195970695970696,0.5283068783068783,0.5,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet1605.4,0.714285714286,7,4,4,15,26,6,0.20234573055,0.5561904761904761,0.5802721088435374,0.5,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet1605.7,0.666666666667,10,6,6,22,46,6,0.380515319247,0.484920634920635,0.4940476190476191,0.4666666666666667,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet1605.6,0.33333333333299997,10,6,6,22,46,6,0.380515319247,0.484920634920635,0.4940476190476192,0.4666666666666666,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet1605.1,0.642857142857,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet1605.3,0.909090909091,5,3,3,11,17,5,0.185369499466,0.6142857142857142,0.6599999999999999,0.5,0,2,3,4,2,3,4,0,0,0,2,-1.0
Route26967.0,0.833333333333,4,3,3,10,13,5,0.348815787635,0.6222222222222222,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
Building7783.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route61509.0,0.75,8,4,5,17,30,5,0.18544954675500003,0.5567460317460317,0.605952380952381,0.4583333333333333,0,3,4,4,3,4,4,0,0,0,3,-1.0
Building6395.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route59971.0,0.666666666667,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
RouteSet1605.8,0.666666666667,10,5,6,21,47,5,0.41353428068000003,0.4780952380952382,0.4790476190476191,0.4761904761904762,0,3,4,5,3,4,5,0,0,0,3,-1.0
Route13475.0,0.833333333333,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet5146.1,0.875,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building7573.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route39138.0,0.5,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building32576.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route39639.0,0.8,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building3614.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building8936.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet3064.1,0.875,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
RouteSet2253.11,0.8235294117649999,12,5,7,24,57,5,0.41760069970200003,0.4777336860670194,0.476521164021164,0.4801587301587302,0,4,4,5,4,4,5,0,0,0,4,-1.0
RouteSet2253.10,0.5,10,5,6,21,47,5,0.381474715828,0.4780952380952382,0.4790476190476191,0.4761904761904762,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet2253.12,0.666666666667,13,6,8,27,68,5,0.435236149638,0.4591269841269841,0.4554334554334554,0.4659863945578232,0,4,4,5,4,4,5,0,0,0,4,-1.0
RouteSet12251.1,0.714285714286,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
RouteSet2273.16,0.5,8,5,5,18,35,6,0.364878760904,0.5138888888888888,0.5333333333333333,0.475,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet21291.1,0.875,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet2273.14,0.8181818181820001,10,5,6,21,41,7,0.30691493107900003,0.5228571428571429,0.5442857142857144,0.48,0,4,5,6,4,5,6,0,0,0,4,-1.0
Building1102.0,0.7,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet2273.12,0.5,8,5,5,18,35,6,0.364878760904,0.513888888888889,0.5333333333333333,0.475,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet2273.11,0.5,7,4,4,15,26,6,0.20234573055,0.5561904761904761,0.5802721088435374,0.5,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet2273.10,0.5,7,4,4,15,26,6,0.20234573055,0.5561904761904761,0.5802721088435374,0.5,0,3,4,5,3,4,5,0,0,0,3,-1.0
Building4930.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet2637.1,0.875,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route38630.0,0.833333333333,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building6389.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route53328.0,0.8,4,3,3,10,13,5,0.348815787635,0.6222222222222222,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
Building19009.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet18285.3,0.666666666667,6,3,4,13,24,4,0.245676907456,0.5555555555555556,0.6,0.4666666666666666,0,3,4,4,2,3,3,0,0,0,3,-1.0
Building9053.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building12495.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building24442.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route57346.0,0.75,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet5831.1,0.875,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
RouteSet24818.1,0.75,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route30505.0,0.8,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route25577.0,0.5,4,3,3,10,13,5,0.348815787635,0.6222222222222222,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
Building12555.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route40192.0,0.833333333333,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building5016.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building18305.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet2855.1,0.6,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building9940.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building25968.0,0.4,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet2855.2,0.909090909091,5,3,3,11,17,5,0.185369499466,0.6142857142857142,0.6599999999999999,0.5,0,2,3,4,2,3,4,0,0,0,2,-1.0
Building7821.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building17638.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building21251.0,0.4,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route58040.0,0.75,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route38142.0,0.75,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building6255.0,0.75,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building4938.0,0.6,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route25920.0,0.75,4,3,3,10,13,5,0.348815787635,0.6222222222222222,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
Building12489.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building1154.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Route57690.0,0.75,2,1,2,5,6,2,0.25,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,2,1,2,1,0,0,0,1,-1.0
Building21155.0,0.9,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet3458.2,0.8,5,2,3,10,17,4,0.0351125404833,0.6142857142857142,0.6599999999999999,0.5,0,2,3,3,2,3,3,0,0,0,2,-1.0
RouteSet3458.1,0.777777777778,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route31831.0,0.75,7,4,5,16,28,6,0.46857566400399997,0.5212121212121212,0.5714285714285714,0.43333333333333335,0,4,5,6,4,5,6,0,0,0,4,-1.0
Route51506.0,0.833333333333,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building21271.0,0.8,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
RouteSet2487.4,0.5,8,5,5,18,35,6,0.41994831723399995,0.509920634920635,0.5273809523809524,0.475,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet2487.5,0.928571428571,10,5,6,21,44,6,0.456678924064,0.5028571428571429,0.5142857142857143,0.48,0,4,5,6,4,5,6,0,0,0,4,-1.0
RouteSet2487.1,0.5714285714289999,3,2,2,7,9,4,0.36377380100699996,0.75,0.8333333333333334,0.5,0,1,2,3,1,2,3,0,0,0,1,-1.0
RouteSet2487.2,0.666666666667,5,3,3,11,17,5,0.185369499466,0.6142857142857142,0.6599999999999999,0.5,0,2,3,4,2,3,4,0,0,0,2,-1.0
RouteSet2487.3,0.7,7,4,4,15,26,6,0.20234573055,0.5561904761904761,0.5802721088435374,0.5,0,3,4,5,3,4,5,0,0,0,3,-1.0
RouteSet8106.2,0.8,5,2,3,10,17,4,0.0351125404833,0.6142857142857142,0.6599999999999999,0.5,0,2,3,3,2,3,3,0,0,0,2,-1.0
Route23169.0,0.833333333333,4,3,3,10,13,5,0.348815787635,0.6222222222222221,0.725,0.4166666666666666,0,2,3,4,2,3,4,0,0,0,2,-1.0
RouteSet8106.1,0.6,3,1,2,6,9,2,0.181818181818,0.75,0.8333333333333334,0.5,0,1,2,2,1,2,1,0,0,0,1,-1.0
Route18762.0,0.8571428571430001,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Route41814.0,0.833333333333,2,2,2,6,6,4,0.5,0.5555555555555555,0.6666666666666666,0.3333333333333333,0,1,2,3,1,2,3,0,0,0,1,-1.0
Building12413.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
Building21216.0,0.833333333333,1,1,1,3,2,2,-1.0,0.0,0.0,0.0,0,0,1,2,0,0,1,0,0,0,-1,-1.0
